,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Suhl,1,12,5,-16.67% ↘
3,4,Frankfurt (Oder),0,13,4,-38.46% ↘
8,9,Eisenach,3,19,5,-47.37% ↘
9,10,Pirmasens,1,20,7,-30.00% ↘
11,12,Weimar,0,20,14,40.00% ↗
18,19,Dessau-Roßlau,0,23,11,-4.35% ↘
23,24,Brandenburg a.d.Havel,0,27,15,11.11% ↗
28,29,Coburg,0,30,15,0.00% →
36,37,Jena,0,33,22,33.33% ↗
41,42,Hof,0,35,25,42.86% ↗
42,43,Zweibrücken,0,35,13,-25.71% ↘
47,48,Ansbach,1,38,22,15.79% ↗
49,50,Schwabach,0,38,26,36.84% ↗
64,65,Emden,0,48,31,29.17% ↗
65,66,Gera,0,48,20,-16.67% ↘
68,69,Wilhelmshaven,0,49,28,14.29% ↗
71,72,Landau i.d.Pfalz,0,52,38,46.15% ↗
75,76,Bayreuth,0,54,37,37.04% ↗
76,77,Kaufbeuren,0,54,33,22.22% ↗
81,82,Amberg,0,58,30,3.45% ↗
83,84,Straubing,0,58,30,3.45% ↗
84,85,Weiden i.d.OPf.,0,58,25,-13.79% ↘
97,98,Frankenthal,0,68,43,26.47% ↗
102,103,Passau,0,72,56,55.56% ↗
105,106,Bamberg,0,75,46,22.67% ↗
106,107,Aschaffenburg,0,76,37,-2.63% ↘
107,108,Kempten,0,76,49,28.95% ↗
111,112,Schwerin,0,80,34,-15.00% ↘
112,113,Neustadt a.d.Weinstraße,0,81,57,40.74% ↗
113,114,Magdeburg,0,84,47,11.90% ↗
118,119,Speyer,0,86,40,-6.98% ↘
125,126,Erlangen,0,89,52,16.85% ↗
127,128,Landshut,0,91,59,29.67% ↗
142,143,Chemnitz,0,99,58,17.17% ↗
145,146,Memmingen,0,100,76,52.00% ↗
149,150,Erfurt,0,102,70,37.25% ↗
152,153,Cottbus,0,106,47,-11.32% ↘
154,155,Kaiserslautern,0,107,53,-0.93% ↘
157,158,Baden-Baden,0,108,64,18.52% ↗
160,161,Delmenhorst,0,112,80,42.86% ↗
161,162,Potsdam,0,112,56,0.00% →
167,168,Halle,0,118,52,-11.86% ↘
168,169,Schweinfurt,0,118,78,32.20% ↗
179,180,Trier,0,128,79,23.44% ↗
193,194,Flensburg,0,143,57,-20.28% ↘
195,196,Neumünster,0,145,74,2.07% ↗
208,209,Worms,0,157,72,-8.28% ↘
210,211,Fürth,0,158,106,34.18% ↗
214,215,Heidelberg,0,159,101,27.04% ↗
217,218,Salzgitter,0,161,104,29.19% ↗
224,225,Ulm,0,167,99,18.56% ↗
235,236,Würzburg,0,174,116,33.33% ↗
248,249,Wolfsburg,0,194,125,28.87% ↗
250,251,Bremerhaven,0,200,121,21.00% ↗
252,253,Oldenburg,0,203,114,12.32% ↗
253,254,Pforzheim,0,204,122,19.61% ↗
259,260,Rosenheim,0,208,135,29.81% ↗
263,264,Ingolstadt,0,218,130,19.27% ↗
264,265,Darmstadt,0,219,139,26.94% ↗
269,270,Leipzig,0,227,108,-4.85% ↘
272,273,Braunschweig,0,235,146,24.26% ↗
274,275,Lübeck,0,237,147,24.05% ↗
276,277,Berlin Treptow-Köpenick,0,238,133,11.76% ↗
280,281,Osnabrück,0,245,136,11.02% ↗
281,282,Regensburg,0,245,148,20.82% ↗
287,288,Rostock,0,251,134,6.77% ↗
293,294,Heilbronn,0,257,167,29.96% ↗
294,295,Freiburg i.Breisgau,0,260,165,26.92% ↗
296,297,Koblenz,0,265,159,20.00% ↗
308,309,Offenbach,0,289,158,9.34% ↗
309,310,Mainz,0,293,161,9.90% ↗
310,311,Remscheid,0,293,161,9.90% ↗
311,312,Karlsruhe,0,295,152,3.05% ↗
313,314,Bottrop,0,296,184,24.32% ↗
314,315,Berlin Marzahn-Hellersdorf,0,303,151,-0.33% ↘
318,319,Berlin Steglitz-Zehlendorf,0,340,191,12.35% ↗
319,320,Kassel,0,340,208,22.35% ↗
325,326,Berlin Pankow,0,359,177,-1.39% ↘
327,328,Ludwigshafen,0,362,217,19.89% ↗
329,330,Herne,0,363,203,11.85% ↗
331,332,Berlin Lichtenberg,0,364,193,6.04% ↗
333,334,Dresden,0,376,208,10.64% ↗
337,338,Mülheim a.d.Ruhr,0,394,225,14.21% ↗
338,339,Kiel,0,397,200,0.76% ↗
340,341,Wiesbaden,0,402,239,18.91% ↗
342,343,Münster,0,431,260,20.65% ↗
344,345,Oberhausen,0,451,290,28.60% ↗
345,346,Berlin Spandau,0,451,204,-9.53% ↘
347,348,Mannheim,0,470,296,25.96% ↗
351,352,Berlin Reinickendorf,0,497,269,8.25% ↗
354,355,Berlin Friedrichshain-Kreuzberg,0,499,251,0.60% ↗
355,356,Berlin Charlottenburg-Wilmersdorf,0,508,243,-4.33% ↘
356,357,Solingen,0,508,268,5.51% ↗
357,358,Hamm,0,515,280,8.74% ↗
361,362,Berlin Tempelhof-Schöneberg,0,533,274,2.81% ↗
364,365,Hagen,0,554,328,18.41% ↗
367,368,Augsburg,0,568,392,38.03% ↗
374,375,Bremen,0,646,391,21.05% ↗
375,376,Nürnberg,0,648,401,23.77% ↗
376,377,Leverkusen,0,652,379,16.26% ↗
377,378,Gelsenkirchen,0,660,360,9.09% ↗
384,385,Berlin Neukölln,0,723,334,-7.61% ↘
385,386,Krefeld,0,729,452,24.01% ↗
386,387,Berlin Mitte,0,730,361,-1.10% ↘
389,390,Mönchengladbach,0,796,406,2.01% ↗
390,391,Bonn,0,814,404,-0.74% ↘
393,394,Stuttgart,0,980,606,23.67% ↗
394,395,Bochum,0,1022,523,2.35% ↗
399,400,Bielefeld,0,1155,599,3.72% ↗
402,403,Frankfurt am Main,0,1348,778,15.43% ↗
403,404,Duisburg,0,1352,776,14.79% ↗
404,405,Wuppertal,0,1377,847,23.02% ↗
405,406,Essen,0,1406,818,16.36% ↗
407,408,Dortmund,0,1661,940,13.18% ↗
408,409,Düsseldorf,0,1795,1040,15.88% ↗
409,410,München,0,1991,1164,16.93% ↗
410,411,Köln,0,3131,1750,11.79% ↗
411,412,Hamburg,0,3213,1666,3.70% ↗
